T20_mean_x,H_mean_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,housa_x,H_mean_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,housa_y,H_mean_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,housa_z
29.98472222222223,70.07986111111113,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,76.25763888888885,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669,74.56319444444446,24.3,43.7,38.0,29.9,35.6,100.0,5.68953128079085
29.54444444444444,54.18263888888888,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,70.07986111111113,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173,76.25763888888885,22.9,46.4,43.3,30.2,35.0,98.2,5.191433384319669
30.290972222222226,62.369444444444454,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,54.18263888888888,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902,70.07986111111113,23.4,42.0,40.8,30.1,34.6,97.9,6.595736855520173
31.84999999999999,55.12083333333332,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,62.369444444444454,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756,54.18263888888888,24.8,33.6,38.0,29.6,35.4,75.2,10.401388106306902
31.433333333333305,54.38194444444443,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,55.12083333333332,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023,62.369444444444454,25.8,36.7,40.1,30.3,36.2,97.5,8.571313044894756
32.125694444444434,48.02777777777776,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,54.38194444444443,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298,55.12083333333332,25.0,35.8,43.2,30.9,36.1,93.4,10.561062538637023
30.52083333333334,54.06388888888888,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,48.02777777777776,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474,54.38194444444443,25.0,35.2,41.8,30.8,35.5,90.6,10.695135973458298
30.693750000000005,46.546527777777754,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,54.06388888888888,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559,48.02777777777776,25.6,33.8,43.8,31.2,36.1,66.7,12.75818378872474
32.20347222222222,51.131944444444436,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,46.546527777777754,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645,54.06388888888888,25.9,35.2,39.0,31.1,35.5,95.2,10.852171058537559
30.990972222222233,42.77361111111113,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,51.131944444444436,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428,46.546527777777754,27.0,33.7,38.1,31.1,35.7,62.7,12.999666376981645
30.13333333333333,51.83750000000001,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,42.77361111111113,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544,51.131944444444436,27.0,32.7,41.2,31.7,35.2,91.6,12.074986159206428
29.37361111111112,47.88055555555553,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,51.83750000000001,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127,42.77361111111113,27.2,29.0,41.2,31.3,36.0,55.0,13.993875968552544
30.58055555555555,83.47222222222223,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,47.88055555555553,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447,51.83750000000001,26.2,30.6,39.6,30.3,34.1,93.5,10.902930282752127
29.591666666666665,89.9375,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,83.47222222222223,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955,47.88055555555553,25.9,24.4,33.5,28.5,32.1,95.0,11.601660853452447
30.686805555555548,86.44444444444444,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,89.9375,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356,83.47222222222223,26.8,50.0,38.4,33.1,39.4,100.0,4.104170039623955
30.491666666666656,85.22916666666667,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,86.44444444444444,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103,89.9375,26.7,65.0,36.9,31.5,35.2,100.0,2.35567675553356
27.49166666666665,93.70833333333331,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249,85.22916666666667,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404,86.44444444444444,26.3,58.0,38.3,34.0,37.7,100.0,3.3311718737707103
28.27986111111112,90.25,25.9,67.0,35.3,30.5,33.7,100.0,2.148537855839872,93.70833333333331,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249,85.22916666666667,26.9,59.0,39.5,32.9,37.3,100.0,3.6130729896822404
28.63194444444445,66.13194444444444,22.5,36.0,39.9,30.8,35.5,83.0,7.344616847573827,90.25,25.9,67.0,35.3,30.5,33.7,100.0,2.148537855839872,93.70833333333331,25.8,68.0,37.7,30.7,35.4,100.0,1.3458616441633249
26.213888888888878,69.34027777777777,20.1,47.0,38.6,29.3,34.0,87.0,5.9579175237565885,66.13194444444444,22.5,36.0,39.9,30.8,35.5,83.0,7.344616847573827,90.25,25.9,67.0,35.3,30.5,33.7,100.0,2.148537855839872
26.352777777777767,73.47222222222223,20.0,48.0,38.2,29.1,34.5,92.0,5.167219978135631,69.34027777777777,20.1,47.0,38.6,29.3,34.0,87.0,5.9579175237565885,66.13194444444444,22.5,36.0,39.9,30.8,35.5,83.0,7.344616847573827
26.88333333333333,84.65972222222223,21.4,64.0,35.8,28.6,33.3,100.0,3.1064560559369285,73.47222222222223,20.0,48.0,38.2,29.1,34.5,92.0,5.167219978135631,69.34027777777777,20.1,47.0,38.6,29.3,34.0,87.0,5.9579175237565885
30.89930555555557,86.67361111111109,25.8,64.0,41.9,31.6,37.7,100.0,3.1983186153873984,84.65972222222223,21.4,64.0,35.8,28.6,33.3,100.0,3.1064560559369285,73.47222222222223,20.0,48.0,38.2,29.1,34.5,92.0,5.167219978135631
32.150694444444454,83.84027777777777,26.7,58.0,43.8,32.3,38.1,100.0,4.031999854674895,86.67361111111109,25.8,64.0,41.9,31.6,37.7,100.0,3.1983186153873984,84.65972222222223,21.4,64.0,35.8,28.6,33.3,100.0,3.1064560559369285
30.334722222222208,87.95833333333331,26.7,74.0,43.4,31.8,37.7,99.0,2.8483988514497467,83.84027777777777,26.7,58.0,43.8,32.3,38.1,100.0,4.031999854674895,86.67361111111109,25.8,64.0,41.9,31.6,37.7,100.0,3.1983186153873984
28.69513888888884,92.32638888888887,27.4,77.0,36.4,30.1,34.0,100.0,1.7312429127451343,87.95833333333331,26.7,74.0,43.4,31.8,37.7,99.0,2.8483988514497467,83.84027777777777,26.7,58.0,43.8,32.3,38.1,100.0,4.031999854674895
29.51180555555554,90.63194444444444,26.7,77.0,39.1,30.3,33.3,99.0,2.147981591369228,92.32638888888887,27.4,77.0,36.4,30.1,34.0,100.0,1.7312429127451343,87.95833333333331,26.7,74.0,43.4,31.8,37.7,99.0,2.8483988514497467
30.927083333333307,84.8125,25.1,62.0,39.9,31.7,36.2,100.0,3.6329607694331534,90.63194444444444,26.7,77.0,39.1,30.3,33.3,99.0,2.147981591369228,92.32638888888887,27.4,77.0,36.4,30.1,34.0,100.0,1.7312429127451343
30.774999999999977,82.36805555555556,24.6,63.0,39.7,31.2,35.6,99.0,4.161140606592316,84.8125,25.1,62.0,39.9,31.7,36.2,100.0,3.6329607694331534,90.63194444444444,26.7,77.0,39.1,30.3,33.3,99.0,2.147981591369228
29.62013888888889,85.8263888888889,24.9,66.0,39.3,30.5,35.2,98.0,3.22026956998478,82.36805555555556,24.6,63.0,39.7,31.2,35.6,99.0,4.161140606592316,84.8125,25.1,62.0,39.9,31.7,36.2,100.0,3.6329607694331534
30.32222222222222,84.4861111111111,25.7,66.0,39.6,30.6,34.6,96.0,3.61572936009142,85.8263888888889,24.9,66.0,39.3,30.5,35.2,98.0,3.22026956998478,82.36805555555556,24.6,63.0,39.7,31.2,35.6,99.0,4.161140606592316
29.331944444444442,90.27777777777777,25.6,64.0,40.9,30.3,32.8,100.0,2.2022302811189047,84.4861111111111,25.7,66.0,39.6,30.6,34.6,96.0,3.61572936009142,85.8263888888889,24.9,66.0,39.3,30.5,35.2,98.0,3.22026956998478
30.839583333333344,86.16666666666669,25.8,63.0,41.6,31.5,35.7,100.0,3.2705684328507347,90.27777777777777,25.6,64.0,40.9,30.3,32.8,100.0,2.2022302811189047,84.4861111111111,25.7,66.0,39.6,30.6,34.6,96.0,3.61572936009142
26.85069444444445,89.4375,25.0,80.0,36.3,28.4,30.2,95.0,2.1733109437504083,86.16666666666669,25.8,63.0,41.6,31.5,35.7,100.0,3.2705684328507347,90.27777777777777,25.6,64.0,40.9,30.3,32.8,100.0,2.2022302811189047
28.10694444444445,87.19444444444444,24.3,64.0,39.8,29.6,33.9,96.0,2.7066365958181025,89.4375,25.0,80.0,36.3,28.4,30.2,95.0,2.1733109437504083,86.16666666666669,25.8,63.0,41.6,31.5,35.7,100.0,3.2705684328507347
29.168055555555558,84.06944444444444,23.8,65.0,43.1,30.0,35.6,95.0,3.5062372296247437,87.19444444444444,24.3,64.0,39.8,29.6,33.9,96.0,2.7066365958181025,89.4375,25.0,80.0,36.3,28.4,30.2,95.0,2.1733109437504083
27.07291666666668,95.26388888888887,25.2,88.0,35.2,28.8,31.4,100.0,0.9989382140972946,84.06944444444444,23.8,65.0,43.1,30.0,35.6,95.0,3.5062372296247437,87.19444444444444,24.3,64.0,39.8,29.6,33.9,96.0,2.7066365958181025
28.437500000000004,87.88194444444444,25.1,68.0,38.9,29.7,34.2,100.0,2.662983599379371,95.26388888888887,25.2,88.0,35.2,28.8,31.4,100.0,0.9989382140972946,84.06944444444444,23.8,65.0,43.1,30.0,35.6,95.0,3.5062372296247437
27.07083333333333,87.3125,23.3,73.0,35.5,28.4,32.0,97.0,2.617495972705927,87.88194444444444,25.1,68.0,38.9,29.7,34.2,100.0,2.662983599379371,95.26388888888887,25.2,88.0,35.2,28.8,31.4,100.0,0.9989382140972946
26.919444444444466,90.22916666666669,24.0,81.0,32.4,28.0,30.0,98.0,2.0376540610615974,87.3125,23.3,73.0,35.5,28.4,32.0,97.0,2.617495972705927,87.88194444444444,25.1,68.0,38.9,29.7,34.2,100.0,2.662983599379371
27.67569444444446,90.22222222222223,25.7,74.0,34.3,28.6,32.2,97.0,2.1019594654719604,90.22916666666669,24.0,81.0,32.4,28.0,30.0,98.0,2.0376540610615974,87.3125,23.3,73.0,35.5,28.4,32.0,97.0,2.617495972705927
28.494444444444426,88.22222222222223,25.5,67.0,37.7,29.8,34.8,99.0,2.6019652909749507,90.22222222222223,25.7,74.0,34.3,28.6,32.2,97.0,2.1019594654719604,90.22916666666669,24.0,81.0,32.4,28.0,30.0,98.0,2.0376540610615974
24.72361111111111,93.23611111111113,22.2,87.0,32.0,27.4,28.6,98.0,1.2883619489947742,88.22222222222223,25.5,67.0,37.7,29.8,34.8,99.0,2.6019652909749507,90.22222222222223,25.7,74.0,34.3,28.6,32.2,97.0,2.1019594654719604
23.418055555555547,85.56944444444444,20.3,76.0,30.2,25.6,28.1,94.0,2.5361286752822534,93.23611111111113,22.2,87.0,32.0,27.4,28.6,98.0,1.2883619489947742,88.22222222222223,25.5,67.0,37.7,29.8,34.8,99.0,2.6019652909749507
22.15694444444444,84.84027777777777,20.2,74.0,30.1,24.7,26.2,100.0,2.4927880169462417,85.56944444444444,20.3,76.0,30.2,25.6,28.1,94.0,2.5361286752822534,93.23611111111113,22.2,87.0,32.0,27.4,28.6,98.0,1.2883619489947742
23.91041666666666,84.59722222222223,20.0,70.0,36.3,25.6,31.1,94.0,2.7269657513644483,84.84027777777777,20.2,74.0,30.1,24.7,26.2,100.0,2.4927880169462417,85.56944444444444,20.3,76.0,30.2,25.6,28.1,94.0,2.5361286752822534
23.172916666666666,90.96527777777777,20.8,82.0,28.5,25.0,26.6,99.0,1.572614501321686,84.59722222222223,20.0,70.0,36.3,25.6,31.1,94.0,2.7269657513644483,84.84027777777777,20.2,74.0,30.1,24.7,26.2,100.0,2.4927880169462417
23.809722222222234,94.97222222222223,22.6,83.0,29.2,25.1,27.0,100.0,0.9024209412528612,90.96527777777777,20.8,82.0,28.5,25.0,26.6,99.0,1.572614501321686,84.59722222222223,20.0,70.0,36.3,25.6,31.1,94.0,2.7269657513644483
27.78333333333333,86.46527777777777,23.1,67.0,39.5,28.1,33.8,100.0,2.838866980112776,94.97222222222223,22.6,83.0,29.2,25.1,27.0,100.0,0.9024209412528612,90.96527777777777,20.8,82.0,28.5,25.0,26.6,99.0,1.572614501321686
27.991666666666678,75.5625,23.2,57.0,40.1,28.4,33.7,95.0,5.148568672014694,86.46527777777777,23.1,67.0,39.5,28.1,33.8,100.0,2.838866980112776,94.97222222222223,22.6,83.0,29.2,25.1,27.0,100.0,0.9024209412528612
25.847916666666674,78.03472222222223,20.2,63.0,37.3,27.4,31.7,93.0,4.206562724516484,75.5625,23.2,57.0,40.1,28.4,33.7,95.0,5.148568672014694,86.46527777777777,23.1,67.0,39.5,28.1,33.8,100.0,2.838866980112776
25.672916666666666,79.52083333333333,19.3,53.0,39.3,29.2,32.1,94.0,3.786506082312152,78.03472222222223,20.2,63.0,37.3,27.4,31.7,93.0,4.206562724516484,75.5625,23.2,57.0,40.1,28.4,33.7,95.0,5.148568672014694
21.28541666666668,90.67361111111113,20.4,85.0,24.3,23.9,24.0,97.0,1.4705843905446807,79.52083333333333,19.3,53.0,39.3,29.2,32.1,94.0,3.786506082312152,78.03472222222223,20.2,63.0,37.3,27.4,31.7,93.0,4.206562724516484
21.55763888888889,92.51388888888887,19.7,88.0,25.3,23.6,24.2,96.0,1.2079128062432058,90.67361111111113,20.4,85.0,24.3,23.9,24.0,97.0,1.4705843905446807,79.52083333333333,19.3,53.0,39.3,29.2,32.1,94.0,3.786506082312152
25.57361111111112,83.15277777777777,21.6,61.0,36.1,27.1,32.9,100.0,3.2252946279432364,92.51388888888887,19.7,88.0,25.3,23.6,24.2,96.0,1.2079128062432058,90.67361111111113,20.4,85.0,24.3,23.9,24.0,97.0,1.4705843905446807
25.28680555555556,82.2361111111111,20.2,63.0,35.6,26.7,31.3,94.0,3.334234510533852,83.15277777777777,21.6,61.0,36.1,27.1,32.9,100.0,3.2252946279432364,92.51388888888887,19.7,88.0,25.3,23.6,24.2,96.0,1.2079128062432058
25.303472222222233,89.29861111111109,22.1,72.0,33.7,26.7,30.0,100.0,2.0419490260724125,82.2361111111111,20.2,63.0,35.6,26.7,31.3,94.0,3.334234510533852,83.15277777777777,21.6,61.0,36.1,27.1,32.9,100.0,3.2252946279432364
22.021527777777774,92.74305555555556,20.5,86.0,24.9,24.8,24.4,98.0,1.209338953422284,89.29861111111109,22.1,72.0,33.7,26.7,30.0,100.0,2.0419490260724125,82.2361111111111,20.2,63.0,35.6,26.7,31.3,94.0,3.334234510533852
22.15486111111112,88.85416666666669,19.0,71.0,29.5,24.5,26.8,100.0,1.830315875477424,92.74305555555556,20.5,86.0,24.9,24.8,24.4,98.0,1.209338953422284,89.29861111111109,22.1,72.0,33.7,26.7,30.0,100.0,2.0419490260724125
20.07638888888889,92.36111111111113,17.3,76.0,26.6,23.2,25.0,100.0,1.136290900468056,88.85416666666669,19.0,71.0,29.5,24.5,26.8,100.0,1.830315875477424,92.74305555555556,20.5,86.0,24.9,24.8,24.4,98.0,1.209338953422284
22.32569444444444,82.10416666666667,14.8,59.0,36.8,24.6,29.7,99.0,2.8455619713103486,92.36111111111113,17.3,76.0,26.6,23.2,25.0,100.0,1.136290900468056,88.85416666666669,19.0,71.0,29.5,24.5,26.8,100.0,1.830315875477424
20.03958333333334,88.08333333333331,19.3,81.0,22.0,22.0,21.6,94.0,1.7721712929251812,82.10416666666667,14.8,59.0,36.8,24.6,29.7,99.0,2.8455619713103486,92.36111111111113,17.3,76.0,26.6,23.2,25.0,100.0,1.136290900468056
24.280555555555548,94.38194444444444,20.1,78.0,30.0,24.5,28.0,100.0,1.0073522977950693,88.08333333333331,19.3,81.0,22.0,22.0,21.6,94.0,1.7721712929251812,82.10416666666667,14.8,59.0,36.8,24.6,29.7,99.0,2.8455619713103486
24.71319444444445,72.9513888888889,19.0,45.0,29.9,24.1,34.0,91.0,5.156388484863854,94.38194444444444,20.1,78.0,30.0,24.5,28.0,100.0,1.0073522977950693,88.08333333333331,19.3,81.0,22.0,22.0,21.6,94.0,1.7721712929251812
